Gene	Graph	Position
A_RC_EE460312	1	1087
A_EV153340	1	1088
A_EV193456	1	1089
A_JCVI_23234	1	1090
A_JCVI_9133	1	1091
A_JCVI_20610	1	1092
A_JCVI_35032	1	1093
A_JCVI_11907	1	1094
A_JCVI_19928	1	1095
A_JCVI_37695	1	1096
A_EL592778	1	1097
A_JCVI_25268	1	1098
A_JCVI_23170	1	1099
A_JCVI_19772	1	1100
A_JCVI_8316	1	1101
A_JCVI_2674	1	1102
A_JCVI_22434	1	1103
A_JCVI_8776	1	1104
A_JCVI_33497	1	1105
A_JCVI_39531	1	1106
A_JCVI_41025	1	1107
A_EX114300	1	1108
A_EX102365	1	1109
A_JCVI_4797	1	1110
A_JCVI_8032	1	1111
A_EV149294	1	1112
A_JCVI_31804	1	1113
A_JCVI_6907	1	1114
A_JCVI_32169	1	1115
A_EX078653	1	1116
A_JCVI_28338	1	1117
A_JCVI_28057	1	1118
A_JCVI_33053	1	1119
A_JCVI_33457	1	1120
A_EV125585	1	1121
A_EX127560	1	1122
A_JCVI_38825	1	1123
A_JCVI_2177	1	1124
A_JCVI_37276	1	1125
A_JCVI_32699	1	1126
A_JCVI_16130	1	1127
A_JCVI_13136	1	1128
A_JCVI_13853	1	1129
A_JCVI_40048	1	1130
A_DY027646	1	1131
A_CN729921	1	1132
A_JCVI_19492	1	1133
A_JCVI_41765	1	1134
A_EV090065	1	1135
A_JCVI_35428	1	1136
A_EE476232	1	1137
A_EE564092	1	1138
A_JCVI_28362	1	1139
A_JCVI_16608	1	1140
A_EV087053	1	1141
A_JCVI_6536	1	1142
A_JCVI_7020	1	1143
A_EX118910	1	1144
A_EE450771	1	1145
A_EV176859	1	1146
A_JCVI_18746	1	1147
A_JCVI_2217	1	1148
A_JCVI_16651	1	1149
A_CD817765	1	1150
A_EE504551	1	1151
A_JCVI_30816	1	1152
A_JCVI_21556	1	1153
A_JCVI_36099	1	1154
A_JCVI_33663	1	1155
A_EX116625	1	1156
A_EV100487	1	1157
A_EX108056	1	1158
A_EX099080	1	1159
A_JCVI_20288	1	1160
A_JCVI_30201	1	1161
A_EE468547	1	1162
A_JCVI_14078	1	1163
A_EE520866	1	1164
A_EX053705	1	1165
A_CV546030	1	1166
A_JCVI_12144	1	1167
A_EV034359	1	1168
A_RC_EV034359	1	1169
A_EV133047	1	1170
A_JCVI_1070	1	1171
A_JCVI_32626	1	1172
A_CK991398	1	1173
A_EE483256	1	1174
A_EE449196	1	1175
A_JCVI_17706	1	1176
A_JCVI_26024	1	1177
A_EE549672	1	1178
A_JCVI_38349	1	1179
A_EE435422	1	1180
A_JCVI_13850	1	1181
A_EV123398	1	1182
A_JCVI_10643	1	1183
A_JCVI_24040	1	1184
A_EV042214	1	1185
A_EV031143	1	1186
A_JCVI_12094	1	1187
A_DY017096	1	1188
A_JCVI_807	1	1189
A_AM057018	1	1190
A_ES951710	1	1191
A_JCVI_19405	1	1192
A_ES908452	1	1193
A_JCVI_18897	1	1194
A_JCVI_33432	1	1195
A_EV171308	1	1196
A_JCVI_14306	1	1197
A_EV000224	1	1198
A_JCVI_15440	1	1199
A_JCVI_7929	1	1200
A_JCVI_25173	1	1201
A_EE543827	1	1202
A_JCVI_28929	1	1203
A_JCVI_1202	1	1204
A_JCVI_23519	1	1205
A_JCVI_28372	1	1206
A_ES907751	1	1207
A_EV074099	1	1208
A_JCVI_18092	1	1209
A_JCVI_24738	1	1210
A_JCVI_5840	1	1211
A_EL590358	1	1212
A_ES957499	1	1213
A_JCVI_37358	1	1214
A_JCVI_16883	1	1215
A_EX092977	1	1216
A_JCVI_40307	1	1217
A_JCVI_31427	1	1218
A_JCVI_15138	1	1219
A_JCVI_5355	1	1220
A_JCVI_17930	1	1221
A_EE519484	1	1222
A_EE460859	1	1223
A_JCVI_19943	1	1224
A_JCVI_29865	1	1225
A_JCVI_28197	1	1226
A_JCVI_11565	1	1227
A_JCVI_23033	1	1228
A_JCVI_27454	1	1229
A_JCVI_25867	1	1230
A_EV182815	1	1231
A_BQ704855	1	1232
A_JCVI_3773	1	1233
A_JCVI_2627	1	1234
A_JCVI_20449	1	1235
A_ES966455	1	1236
A_JCVI_25395	1	1237
A_JCVI_25732	1	1238
A_EX022242	1	1239
A_JCVI_10048	1	1240
A_JCVI_33344	1	1241
A_EV153508	1	1242
A_JCVI_31842	1	1243
A_DN961484	1	1244
A_JCVI_13638	1	1245
A_BG543228	1	1246
A_EE441723	1	1247
A_JCVI_22230	1	1248
A_JCVI_2704	1	1249
A_EE562339	1	1250
A_JCVI_13421	1	1251
A_JCVI_37498	1	1252
A_EV051141	1	1253
A_ES996702	1	1254
A_JCVI_39142	1	1255
A_EE476223	1	1256
A_RC_EE476223	1	1257
A_DY021061	1	1258
A_EE529840	1	1259
A_ES906829	1	1260
A_JCVI_35946	1	1261
A_JCVI_33687	1	1262
A_JCVI_8063	1	1263
A_JCVI_31572	1	1264
A_EX042795	1	1265
A_JCVI_14920	1	1266
A_JCVI_11829	1	1267
A_JCVI_34519	1	1268
A_EX085119	1	1269
A_EV122980	1	1270
A_JCVI_6339	1	1271
A_JCVI_17131	1	1272
A_EX036244	1	1273
A_JCVI_29251	1	1274
A_ES946787	1	1275
A_JCVI_33580	1	1276
A_JCVI_5264	1	1277
A_L38141	1	1278
A_JCVI_19645	1	1279
A_EE568940	1	1280
A_JCVI_32501	1	1281
A_EV160872	1	1282
A_JCVI_14198	1	1283
A_JCVI_16790	1	1284
A_JCVI_10852	1	1285
A_EX085522	1	1286
A_EG019180	1	1287
A_JCVI_37890	1	1288
A_JCVI_30791	1	1289
A_JCVI_4706	1	1290
A_JCVI_32133	1	1291
A_EE568624	1	1292
A_JCVI_16959	1	1293
A_EV085710	1	1294
A_EE567263	1	1295
A_EE567395	1	1296
A_JCVI_22561	1	1297
A_JCVI_9146	1	1298
A_ES948990	1	1299
A_EV219697	1	1300
A_JCVI_7503	1	1301
A_EE419603	1	1302
A_JCVI_31195	1	1303
A_JCVI_22941	1	1304
A_JCVI_23649	1	1305
A_DY008894	1	1306
A_EX120608	1	1307
A_ES999191	1	1308
A_AM389988	1	1309
A_JCVI_21750	1	1310
A_JCVI_36281	1	1311
A_AI352723	1	1312
A_JCVI_6086	1	1313
A_EX030279	1	1314
A_JCVI_19063	1	1315
A_JCVI_14885	1	1316
A_JCVI_39877	1	1317
A_JCVI_27472	1	1318
A_EX109207	1	1319
A_JCVI_18544	1	1320
A_EV038867	1	1321
A_JCVI_30179	1	1322
A_JCVI_30520	1	1323
A_EX111001	1	1324
A_CX271759	1	1325
A_EE471756	1	1326
A_JCVI_13583	1	1327
A_JCVI_9943	1	1328
A_JCVI_572	1	1329
A_JCVI_9269	1	1330
A_JCVI_29742	1	1331
A_CD837715	1	1332
A_JCVI_12338	1	1333
A_JCVI_20372	1	1334
A_JCVI_5105	1	1335
A_JCVI_6722	1	1336
A_EV106031	1	1337
A_EV105320	1	1338
A_ES968481	1	1339
A_RC_ES968481	1	1340
A_JCVI_9684	1	1341
A_EX099512	1	1342
A_JCVI_3190	1	1343
A_EX070321	1	1344
A_EV168027	1	1345
A_JCVI_2449	1	1346
A_EX113721	1	1347
A_ES902768	1	1348
A_JCVI_1655	1	1349
A_JCVI_33575	1	1350
A_JCVI_36386	1	1351
A_JCVI_35499	1	1352
A_JCVI_10670	1	1353
A_EV199978	1	1354
A_BQ704171	1	1355
A_EV190145	1	1356
A_JCVI_17429	1	1357
A_EV003363	1	1358
A_JCVI_23762	1	1359
A_CX193730	1	1360
A_JCVI_11189	1	1361
A_JCVI_2772	1	1362
A_JCVI_3090	1	1363
A_EV131345	1	1364
A_JCVI_19659	1	1365
A_JCVI_39135	1	1366
A_EV076436	1	1367
A_JCVI_18641	1	1368
A_JCVI_30245	1	1369
A_EE566162	1	1370
A_JCVI_20007	1	1371
A_EV127173	1	1372
A_CD841514	1	1373
A_JCVI_3315	1	1374
A_JCVI_41273	1	1375
A_JCVI_31116	1	1376
A_EV017499	1	1377
A_JCVI_3355	1	1378
A_CX270546	1	1379
A_JCVI_15853	1	1380
A_EE569811	1	1381
A_JCVI_7102	1	1382
A_JCVI_525	1	1383
A_JCVI_29454	1	1384
A_EV076435	1	1385
A_CV650362	1	1386
A_EE561189	1	1387
A_JCVI_282	1	1388
A_EV098997	1	1389
A_JCVI_27748	1	1390
A_JCVI_181	1	1391
A_JCVI_942	1	1392
A_EV203397	1	1393
A_EX061630	1	1394
A_DN962854	1	1395
A_JCVI_8511	1	1396
A_EV203310	1	1397
A_EH429905	1	1398
A_JCVI_27211	1	1399
A_JCVI_3765	1	1400
A_EH426187	1	1401
A_CB686157	1	1402
A_EV117267	1	1403
A_JCVI_13047	1	1404
A_JCVI_31871	1	1405
A_ES922772	1	1406
A_JCVI_3577	1	1407
A_JCVI_23627	1	1408
A_CD827908	1	1409
A_JCVI_30210	1	1410
A_ES947542	1	1411
A_JCVI_41223	1	1412
A_JCVI_30769	1	1413
A_JCVI_754	1	1414
A_EE464760	1	1415
A_ES900412	1	1416
A_JCVI_11627	1	1417
A_JCVI_18018	1	1418
A_CN728360	1	1419
A_JCVI_24398	1	1420
A_JCVI_27316	1	1421
A_EV196778	1	1422
A_EV196689	1	1423
A_JCVI_11787	1	1424
A_JCVI_16900	1	1425
A_JCVI_17404	1	1426
A_JCVI_31271	1	1427
A_JCVI_11594	1	1428
A_JCVI_14729	1	1429
A_EE420578	1	1430
A_AM391795	1	1431
A_JCVI_21064	1	1432
A_EV064106	1	1433
A_ES901607	1	1434
A_DY016285	1	1435
A_JCVI_8560	1	1436
A_JCVI_15248	1	1437
A_EV183589	1	1438
A_JCVI_31784	1	1439
A_EX096334	1	1440
A_ES992845	1	1441
A_ES929808	1	1442
A_EE559784	1	1443
A_JCVI_16072	1	1444
A_JCVI_23123	1	1445
A_DY015647	1	1446
A_JCVI_39494	1	1447
A_JCVI_13057	1	1448
A_JCVI_12462	1	1449
A_JCVI_6234	1	1450
A_EV029512	1	1451
A_JCVI_36196	1	1452
A_EE450402	1	1453
A_EE449283	1	1454
A_EX136616	1	1455
A_JCVI_35897	1	1456
A_ES910917	1	1457
A_ES903366	1	1458
A_JCVI_2002	1	1459
A_EE448817	1	1460
A_JCVI_18352	1	1461
A_JCVI_28530	1	1462
A_EV200420	1	1463
A_EV200329	1	1464
A_JCVI_17977	1	1465
A_JCVI_41024	1	1466
A_JCVI_8944	1	1467
A_JCVI_6447	1	1468
A_JCVI_27863	1	1469
A_JCVI_27726	1	1470
A_JCVI_16449	1	1471
A_JCVI_38891	1	1472
A_JCVI_19960	1	1473
A_DY023075	1	1474
A_JCVI_3054	1	1475
A_JCVI_16214	1	1476
A_JCVI_8023	1	1477
A_CD821737	1	1478
A_EE568525	1	1479
A_JCVI_33731	1	1480
A_JCVI_8833	1	1481
A_EV064705	1	1482
A_EE421694	1	1483
A_JCVI_36653	1	1484
A_JCVI_27986	1	1485
A_JCVI_28353	1	1486
A_JCVI_24427	1	1487
A_JCVI_8881	1	1488
A_JCVI_19155	1	1489
A_JCVI_5042	1	1490
A_JCVI_14072	1	1491
A_JCVI_31500	1	1492
A_JCVI_34618	1	1493
A_JCVI_25180	1	1494
A_JCVI_72	1	1495
A_ES984141	1	1496
A_EE453043	1	1497
A_JCVI_3927	1	1498
A_JCVI_29496	1	1499
A_CD831674	1	1500
A_JCVI_7378	1	1501
A_CD826686	1	1502
A_JCVI_7506	1	1503
A_ES986034	1	1504
A_EE557771	1	1505
A_JCVI_20276	1	1506
A_JCVI_26436	1	1507
A_JCVI_5655	1	1508
A_JCVI_41114	1	1509
A_EE560355	1	1510
A_RC_EE560355	1	1511
A_JCVI_24691	1	1512
A_JCVI_15530	1	1513
A_JCVI_8040	1	1514
A_JCVI_31882	1	1515
A_JCVI_17834	1	1516
A_JCVI_5814	1	1517
A_JCVI_19169	1	1518
A_JCVI_42444	1	1519
A_JCVI_15076	1	1520
A_JCVI_34550	1	1521
A_JCVI_24835	1	1522
A_JCVI_10994	1	1523
A_JCVI_29110	1	1524
A_JCVI_26060	1	1525
A_JCVI_16031	1	1526
A_JCVI_10173	1	1527
A_EV219959	1	1528
A_JCVI_24354	1	1529
A_JCVI_3618	1	1530
A_JCVI_11267	1	1531
A_EV203326	1	1532
A_JCVI_12955	1	1533
A_JCVI_11454	1	1534
A_JCVI_23610	1	1535
A_JCVI_25445	1	1536
A_EL588260	1	1537
A_JCVI_6024	1	1538
A_EV122690	1	1539
A_EV122983	1	1540
A_JCVI_17577	1	1541
A_JCVI_34909	1	1542
A_CX271362	1	1543
A_JCVI_19767	1	1544
A_JCVI_23698	1	1545
A_EE568204	1	1546
A_RC_EE568204	1	1547
A_JCVI_2108	1	1548
A_JCVI_3412	1	1549
A_JCVI_18656	1	1550
A_JCVI_40838	1	1551
A_JCVI_25906	1	1552
A_EV121456	1	1553
A_JCVI_10568	1	1554
A_JCVI_25510	1	1555
A_EE559531	1	1556
A_JCVI_36486	1	1557
A_JCVI_4888	1	1558
A_CX189791	1	1559
A_EV165027	1	1560
A_EV163803	1	1561
A_JCVI_29119	1	1562
A_JCVI_26	1	1563
A_JCVI_1862	1	1564
A_JCVI_33321	1	1565
A_JCVI_41508	1	1566
A_JCVI_13444	1	1567
A_JCVI_8009	1	1568
A_JCVI_5393	1	1569
A_JCVI_22620	1	1570
A_JCVI_29788	1	1571
A_EV198826	1	1572
A_EE452118	1	1573
A_JCVI_26893	1	1574
A_JCVI_14571	1	1575
A_JCVI_18762	1	1576
A_JCVI_20363	1	1577
A_JCVI_10608	1	1578
A_JCVI_5902	1	1579
A_JCVI_2441	1	1580
A_EV165082	1	1581
A_EE451369	1	1582
A_JCVI_38642	1	1583
A_JCVI_728	1	1584
A_JCVI_8525	1	1585
A_CD835271	1	1586
A_JCVI_7842	1	1587
A_EL588856	1	1588
A_JCVI_1571	1	1589
A_JCVI_6617	1	1590
A_EX089421	1	1591
A_JCVI_17592	1	1592
A_EV124161	1	1593
A_JCVI_15101	1	1594
A_JCVI_16011	1	1595
A_JCVI_3987	1	1596
A_EV213568	1	1597
A_JCVI_18027	1	1598
A_JCVI_5407	1	1599
A_JCVI_23683	1	1600
A_JCVI_17911	1	1601
A_JCVI_23999	1	1602
A_EV186109	1	1603
A_JCVI_26440	1	1604
A_JCVI_5223	1	1605
A_ES959660	1	1606
A_JCVI_35546	1	1607
A_RC_JCVI_35546	1	1608
A_ES968053	1	1609
A_CD816197	1	1610
A_EE560451	1	1611
A_RC_EE560451	1	1612
A_EE568791	1	1613
A_RC_EE568791	1	1614
A_CX187861	1	1615
A_JCVI_18719	1	1616
A_JCVI_39152	1	1617
A_JCVI_6368	1	1618
A_EV147183	1	1619
A_JCVI_18616	1	1620
A_JCVI_16258	1	1621
A_EE547617	1	1622
A_JCVI_18431	1	1623
A_DY005886	1	1624
A_JCVI_20679	1	1625
A_EE516737	1	1626
A_EX036322	1	1627
A_JCVI_27801	1	1628
A_JCVI_20104	1	1629
A_JCVI_26292	1	1630
A_JCVI_29457	1	1631
A_JCVI_12523	1	1632
A_JCVI_36200	1	1633
A_EV169436	1	1634
A_EV169444	1	1635
A_EV151519	1	1636
A_JCVI_31691	1	1637
A_JCVI_27858	1	1638
A_JCVI_28146	1	1639
A_EX032804	1	1640
A_JCVI_9085	1	1641
A_JCVI_19509	1	1642
A_EE439823	1	1643
A_JCVI_15097	1	1644
A_CV546113	1	1645
A_JCVI_25758	1	1646
A_JCVI_41138	1	1647
A_JCVI_15576	1	1648
A_EE545162	1	1649
A_JCVI_35318	1	1650
A_EE531832	1	1651
A_JCVI_27584	1	1652
A_EV103915	1	1653
A_AM057330	1	1654
A_JCVI_28721	1	1655
A_JCVI_32820	1	1656
A_JCVI_32342	1	1657
A_JCVI_2041	1	1658
A_JCVI_8337	1	1659
A_JCVI_38824	1	1660
A_JCVI_22103	1	1661
A_JCVI_4563	1	1662
A_JCVI_33821	1	1663
A_JCVI_36632	1	1664
A_AM056897	1	1665
A_JCVI_9662	1	1666
A_JCVI_32649	1	1667
A_EE467055	1	1668
A_JCVI_41525	1	1669
A_JCVI_16481	1	1670
A_JCVI_1553	1	1671
A_EV125249	1	1672
A_DY013767	1	1673
A_JCVI_30340	1	1674
A_JCVI_25563	1	1675
A_EV106227	1	1676
A_JCVI_6528	1	1677
A_JCVI_3915	1	1678
A_EV194056	1	1679
A_JCVI_9468	1	1680
A_EX061347	1	1681
A_JCVI_292	1	1682
A_EE568241	1	1683
A_JCVI_1233	1	1684
A_JCVI_16055	1	1685
A_JCVI_16469	1	1686
A_JCVI_39562	1	1687
A_JCVI_24160	1	1688
A_JCVI_29879	1	1689
A_ES912878	1	1690
A_JCVI_17984	1	1691
A_JCVI_33156	1	1692
A_EV087632	1	1693
A_JCVI_11190	1	1694
A_JCVI_29477	1	1695
A_ES907844	1	1696
A_CD816458	1	1697
A_JCVI_21813	1	1698
A_JCVI_25272	1	1699
A_JCVI_36459	1	1700
A_EV159014	1	1701
A_JCVI_3954	1	1702
A_EV110207	1	1703
A_JCVI_31303	1	1704
A_JCVI_19428	1	1705
A_EV075406	1	1706
A_EV046057	1	1707
A_EX091689	1	1708
A_EX110981	1	1709
A_JCVI_17872	1	1710
A_EV079961	1	1711
A_ES268472	1	1712
A_JCVI_32036	1	1713
A_EV084485	1	1714
A_JCVI_31137	1	1715
A_JCVI_30953	1	1716
A_JCVI_41224	1	1717
A_EX137588	1	1718
A_DY014565	1	1719
A_ES936705	1	1720
A_EE459336	1	1721
A_JCVI_3582	1	1722
A_BG543840	1	1723
A_EX037821	1	1724
A_JCVI_6407	1	1725
A_JCVI_3359	1	1726
A_JCVI_32738	1	1727
A_JCVI_11515	1	1728
A_EV179540	1	1729
A_JCVI_9917	1	1730
A_JCVI_39064	1	1731
A_JCVI_35053	1	1732
A_EV164090	1	1733
A_JCVI_521	1	1734
A_EV165879	1	1735
A_JCVI_13492	1	1736
A_EV157545	1	1737
A_EL590556	1	1738
A_EV171092	1	1739
A_JCVI_11844	1	1740
A_EX106705	1	1741
A_EX090897	1	1742
A_EX091574	1	1743
A_JCVI_28818	1	1744
A_JCVI_33349	1	1745
A_EE557432	1	1746
A_JCVI_32741	1	1747
A_EV103368	1	1748
A_EV102088	1	1749
A_EV103786	1	1750
A_JCVI_25864	1	1751
A_JCVI_19874	1	1752
A_EE547174	1	1753
A_JCVI_4713	1	1754
A_EE470603	1	1755
A_JCVI_27358	1	1756
A_JCVI_2213	1	1757
A_JCVI_1401	1	1758
A_JCVI_31826	1	1759
A_JCVI_27031	1	1760
A_EE551980	1	1761
A_CX194890	1	1762
A_ES267647	1	1763
A_JCVI_39967	1	1764
A_JCVI_14919	1	1765
A_JCVI_21049	1	1766
A_JCVI_13353	1	1767
A_AM394030	1	1768
A_EV061665	1	1769
A_JCVI_12521	1	1770
A_JCVI_22140	1	1771
A_JCVI_22817	1	1772
A_JCVI_32332	1	1773
A_EE564021	1	1774
A_RC_EE564021	1	1775
A_JCVI_17617	1	1776
A_JCVI_15827	1	1777
A_JCVI_19944	1	1778
A_JCVI_10786	1	1779
A_JCVI_13230	1	1780
A_JCVI_17352	1	1781
A_JCVI_18996	1	1782
A_EV201819	1	1783
A_JCVI_24863	1	1784
A_CD820142	1	1785
A_EV040764	1	1786
A_JCVI_17474	1	1787
A_ES968335	1	1788
A_JCVI_27198	1	1789
A_JCVI_38854	1	1790
A_JCVI_11173	1	1791
A_EE565415	1	1792
A_EV130103	1	1793
A_JCVI_41053	1	1794
A_EV158588	1	1795
A_JCVI_4380	1	1796
A_JCVI_39603	1	1797
A_JCVI_19323	1	1798
A_JCVI_15371	1	1799
A_JCVI_9675	1	1800
A_JCVI_27424	1	1801
A_EV166013	1	1802
A_EX120311	1	1803
A_JCVI_25710	1	1804
A_EX036077	1	1805
A_JCVI_22433	1	1806
A_EX070068	1	1807
A_ES939052	1	1808
A_CX281208	1	1809
A_JCVI_10633	1	1810
A_JCVI_18565	1	1811
A_JCVI_19534	1	1812
A_JCVI_14985	1	1813
A_JCVI_25189	1	1814
A_EV171792	1	1815
A_EV133635	1	1816
A_JCVI_14035	1	1817
A_EV107988	1	1818
A_JCVI_20134	1	1819
A_JCVI_20496	1	1820
A_JCVI_23314	1	1821
A_JCVI_18186	1	1822
A_EV108410	1	1823
A_EX136139	1	1824
A_JCVI_21308	1	1825
A_JCVI_8097	1	1826
A_EV101405	1	1827
A_EV101456	1	1828
A_EV101628	1	1829
A_EV101514	1	1830
A_ES268373	1	1831
A_EE549951	1	1832
A_DY016099	1	1833
A_JCVI_37489	1	1834
A_EV119139	1	1835
A_JCVI_8374	1	1836
A_JCVI_10155	1	1837
A_JCVI_28528	1	1838
A_EX091740	1	1839
A_JCVI_7907	1	1840
A_JCVI_21104	1	1841
A_JCVI_36558	1	1842
A_EX057558	1	1843
A_JCVI_40856	1	1844
A_EV226338	1	1845
A_EX112446	1	1846
A_JCVI_8307	1	1847
A_CV433659	1	1848
A_EV106467	1	1849
A_JCVI_522	1	1850
A_EV183065	1	1851
A_EX096832	1	1852
A_JCVI_11717	1	1853
A_JCVI_20032	1	1854
A_EE560228	1	1855
A_EV071605	1	1856
A_JCVI_32364	1	1857
A_AM395481	1	1858
A_DY023253	1	1859
A_ES901080	1	1860
A_EX137192	1	1861
A_EV102919	1	1862
A_JCVI_34069	1	1863
A_JCVI_32031	1	1864
A_JCVI_36035	1	1865
A_JCVI_17711	1	1866
A_JCVI_36794	1	1867
A_JCVI_31765	1	1868
A_JCVI_32267	1	1869
A_JCVI_5158	1	1870
A_JCVI_27359	1	1871
A_DY019453	1	1872
A_EV031168	1	1873
A_EE446928	1	1874
A_JCVI_26543	1	1875
A_JCVI_26625	1	1876
A_ES901725	1	1877
A_EV085687	1	1878
A_JCVI_27214	1	1879
A_CD827402	1	1880
A_ES943025	1	1881
A_CO749625	1	1882
A_CD837644	1	1883
A_JCVI_4223	1	1884
A_EX093911	1	1885
A_EE550151	1	1886
A_RC_EE550151	1	1887
A_CX268635	1	1888
A_EV122096	1	1889
A_DY022607	1	1890
A_JCVI_35562	1	1891
A_EE451851	1	1892
A_JCVI_38578	1	1893
A_JCVI_10590	1	1894
A_JCVI_41599	1	1895
A_EE453485	1	1896
A_JCVI_20497	1	1897
A_EV158120	1	1898
A_JCVI_24097	1	1899
A_CD833451	1	1900
A_EX135234	1	1901
A_JCVI_18500	1	1902
A_EV064073	1	1903
A_EV059775	1	1904
A_EV077027	1	1905
A_JCVI_1517	1	1906
A_CV432443	1	1907
A_JCVI_2234	1	1908
A_EE421244	1	1909
A_JCVI_7159	1	1910
A_EV141525	1	1911
A_EE462436	1	1912
A_JCVI_23806	1	1913
A_ES952284	1	1914
A_RC_ES952284	1	1915
A_JCVI_29760	1	1916
A_JCVI_39019	1	1917
A_CX191119	1	1918
A_EV225037	1	1919
A_JCVI_9130	1	1920
A_JCVI_32970	1	1921
A_EX093302	1	1922
A_JCVI_36332	1	1923
A_JCVI_16291	1	1924
A_JCVI_13250	1	1925
A_EV203663	1	1926
A_EX100473	1	1927
A_EX102514	1	1928
A_ES906294	1	1929
A_JCVI_27220	1	1930
A_ES264449	1	1931
A_JCVI_19053	1	1932
A_DY003020	1	1933
A_JCVI_1721	1	1934
A_JCVI_5739	1	1935
A_EX017231	1	1936
A_JCVI_32809	1	1937
A_JCVI_16780	1	1938
A_AM395415	1	1939
A_JCVI_10533	1	1940
A_AM395176	1	1941
A_JCVI_42577	1	1942
A_JCVI_17061	1	1943
A_EX100729	1	1944
A_JCVI_25838	1	1945
A_JCVI_35232	1	1946
A_JCVI_969	1	1947
A_EE465824	1	1948
A_JCVI_33086	1	1949
A_EV189777	1	1950
A_EX032357	1	1951
A_EX111309	1	1952
A_JCVI_34145	1	1953
A_JCVI_12168	1	1954
A_ES921621	1	1955
A_JCVI_31749	1	1956
A_JCVI_40935	1	1957
A_EV089491	1	1958
A_JCVI_4894	1	1959
A_JCVI_21991	1	1960
A_JCVI_19487	1	1961
A_JCVI_24323	1	1962
A_JCVI_7706	1	1963
A_DY023696	1	1964
A_CD820975	1	1965
A_JCVI_40607	1	1966
A_JCVI_15331	1	1967
A_EE506423	1	1968
A_JCVI_3824	1	1969
A_JCVI_21459	1	1970
A_EE469829	1	1971
A_JCVI_36202	1	1972
A_JCVI_7806	1	1973
A_JCVI_15920	1	1974
A_EV091804	1	1975
A_JCVI_30860	1	1976
A_JCVI_15824	1	1977
A_EV148494	1	1978
A_EV093392	1	1979
A_JCVI_32651	1	1980
A_CN736139	1	1981
A_EV068935	1	1982
A_JCVI_40653	1	1983
A_CD827819	1	1984
A_DY023971	1	1985
A_DN965051	1	1986
A_DY018638	1	1987
A_JCVI_26252	1	1988
A_EV104157	1	1989
A_EE470022	1	1990
A_EV096690	1	1991
A_EX032349	1	1992
A_JCVI_16554	1	1993
A_JCVI_11582	1	1994
A_JCVI_42571	1	1995
A_EX073534	1	1996
A_JCVI_40214	1	1997
A_JCVI_40580	1	1998
A_JCVI_28227	1	1999
A_EX054260	1	2000
A_JCVI_7212	1	2001
A_CD826856	1	2002
A_ES942769	1	2003
A_EV008362	1	2004
A_JCVI_37179	1	2005
A_JCVI_36501	1	2006
A_EX092646	1	2007
A_CB686336	1	2008
A_JCVI_6369	1	2009
A_JCVI_4410	1	2010
A_EV197522	1	2011
A_CD835199	1	2012
A_JCVI_4542	1	2013
A_JCVI_25574	1	2014
A_JCVI_25887	1	2015
A_JCVI_18043	1	2016
A_JCVI_17305	1	2017
A_JCVI_8379	1	2018
A_JCVI_24950	1	2019
A_JCVI_36015	1	2020
A_EX125066	1	2021
A_EX036012	1	2022
A_JCVI_41770	1	2023
A_JCVI_41660	1	2024
A_JCVI_17098	1	2025
A_JCVI_34787	1	2026
A_JCVI_15145	1	2027
A_CX190494	1	2028
A_EE440411	1	2029
A_EE415030	1	2030
A_JCVI_14373	1	2031
A_JCVI_36218	1	2032
A_CD836374	1	2033
A_EV096772	1	2034
A_CV432498	1	2035
A_EX067345	1	2036
A_JCVI_17135	1	2037
A_JCVI_22657	1	2038
A_JCVI_30832	1	2039
A_JCVI_16763	1	2040
A_EE561336	1	2041
A_RC_EE561336	1	2042
A_ES906158	1	2043
A_JCVI_12562	1	2044
A_JCVI_28039	1	2045
A_CV544813	1	2046
A_JCVI_827	1	2047
A_JCVI_21169	1	2048
A_JCVI_15130	1	2049
A_CD815940	1	2050
A_JCVI_29866	1	2051
A_JCVI_10063	1	2052
A_JCVI_20981	1	2053
A_JCVI_26561	1	2054
A_JCVI_36947	1	2055
A_CN725822	1	2056
A_JCVI_31397	1	2057
A_JCVI_3142	1	2058
A_JCVI_2461	1	2059
A_EX030008	1	2060
A_JCVI_5891	1	2061
A_L35790	1	2062
A_JCVI_5929	1	2063
A_JCVI_8659	1	2064
A_ES920377	1	2065
A_JCVI_959	1	2066
A_EV100087	1	2067
A_JCVI_657	1	2068
A_JCVI_32701	1	2069
A_ES938063	1	2070
A_EL588148	1	2071
A_JCVI_33170	1	2072
A_EX133952	1	2073
A_EV058638	1	2074
A_JCVI_32873	1	2075
A_JCVI_35951	1	2076
A_JCVI_34410	1	2077
A_JCVI_13496	1	2078
A_EV114901	1	2079
A_ES914065	1	2080
A_JCVI_22216	1	2081
A_EV102237	1	2082
A_EX133163	1	2083
A_JCVI_5203	1	2084
A_ES264054	1	2085
A_JCVI_33833	1	2086
A_JCVI_40618	1	2087
A_JCVI_12009	1	2088
A_JCVI_25146	1	2089
A_ES982371	1	2090
A_JCVI_40327	1	2091
A_JCVI_970	1	2092
A_JCVI_5418	1	2093
A_JCVI_41575	1	2094
A_JCVI_25066	1	2095
A_JCVI_20670	1	2096
A_EV148865	1	2097
A_EV148750	1	2098
A_JCVI_3424	1	2099
A_JCVI_35673	1	2100
